channel x_pos y_pos z_pos
2415 10 -1125 -160
2416 10 -1120 -160
2417 10 -1115 -160
2418 10 -1110 -160
2419 10 -1105 -160
2420 10 -1100 -160
2421 10 -1095 -160
2422 10 -1090 -160
2423 10 -1085 -160
2424 10 -1080 -160
2425 10 -1075 -160
2426 10 -1070 -160
2427 10 -1065 -160
2428 10 -1060 -160
2429 10 -1055 -160
2430 10 -1050 -160
2431 10 -1045 -160
2432 10 -1040 -160
2433 10 -1035 -160
2434 10 -1030 -160
2435 10 -1025 -160
2436 10 -1020 -160
2437 10 -1015 -160
2438 10 -1010 -160
2439 10 -1005 -160
2440 10 -1000 -160
2441 10 -995 -160
2442 10 -990 -160
2443 10 -985 -160
2444 10 -980 -160
2445 10 -975 -160
2446 10 -970 -160
2447 10 -965 -160
2448 10 -960 -160
2449 10 -955 -160
2450 10 -950 -160
2451 10 -945 -160
2452 10 -940 -160
2453 10 -935 -160
2454 10 -930 -160
2455 10 -925 -160
2456 10 -920 -160
2457 10 -915 -160
2458 10 -910 -160
2459 10 -905 -160
2460 10 -900 -160
2461 10 -895 -160
2462 10 -890 -160
2463 10 -885 -160
2464 10 -880 -160
2465 10 -875 -160
2466 10 -870 -160
2467 10 -865 -160
2468 10 -860 -160
2469 10 -855 -160
2470 10 -850 -160
2471 10 -845 -160
2472 10 -840 -160
2473 10 -835 -160
2474 10 -830 -160
2475 10 -825 -160
2476 10 -820 -160
2477 10 -815 -160
2478 10 -810 -160
2479 10 -805 -160
2480 10 -800 -160
2481 10 -795 -160
2482 10 -790 -160
2483 10 -785 -160
2484 10 -780 -160
2485 10 -775 -160
2486 10 -770 -160
2487 10 -765 -160
2488 10 -760 -160
2489 10 -755 -160
2490 10 -750 -160
2491 10 -745 -160
2492 10 -740 -160
2493 10 -735 -160
2494 10 -730 -160
2495 10 -725 -160
2496 10 -720 -160
2497 10 -715 -160
2498 10 -710 -160
2499 10 -705 -160
2500 10 -700 -160
2501 10 -695 -160
2502 10 -690 -160
2503 10 -685 -160
2504 10 -680 -160
2505 10 -675 -160
2506 10 -670 -160
2507 10 -665 -160
2508 10 -660 -160
2509 10 -655 -160
2510 10 -650 -160
2511 10 -645 -160
2512 10 -640 -160
2513 10 -635 -160
2514 10 -630 -160
2515 10 -625 -160
2516 10 -620 -160
2517 10 -615 -160
2518 10 -610 -160
2519 10 -605 -160
2520 10 -600 -160
2521 10 -595 -160
2522 10 -590 -160
2523 10 -585 -160
2524 10 -580 -160
2525 10 -575 -160
2526 10 -570 -160
2527 10 -565 -160
2528 10 -560 -160
2529 10 -555 -160
2530 10 -550 -160
2531 10 -545 -160
2532 10 -540 -160
2533 10 -535 -160
2534 10 -530 -160
2535 10 -525 -160
2536 10 -520 -160
2537 10 -515 -160
2538 10 -510 -160
2539 10 -505 -160
2540 10 -500 -160
2541 10 -495 -160
2542 10 -490 -160
2543 10 -485 -160
2544 10 -480 -160
2545 10 -475 -160
2546 10 -470 -160
2547 10 -465 -160
2548 10 -460 -160
2549 10 -455 -160
2550 10 -450 -160
2551 10 -445 -160
2552 10 -440 -160
2553 10 -435 -160
2554 10 -430 -160
2555 10 -425 -160
2556 10 -420 -160
2557 10 -415 -160
2558 10 -410 -160
2559 10 -405 -160
2560 10 -400 -160
2561 10 -395 -160
2562 10 -390 -160
2563 10 -385 -160
2564 10 -380 -160
2565 10 -375 -160
2566 10 -370 -160
2567 10 -365 -160
2568 10 -360 -160
2569 10 -355 -160
2570 10 -350 -160
2571 10 -345 -160
2572 10 -340 -160
2573 10 -335 -160
2574 10 -330 -160
2575 10 -325 -160
2576 10 -320 -160
2577 10 -315 -160
2578 10 -310 -160
2579 10 -305 -160
2580 10 -300 -160
2581 10 -295 -160
2582 10 -290 -160
2583 10 -285 -160
2584 10 -280 -160
2585 10 -275 -160
2586 10 -270 -160
2587 10 -265 -160
2588 10 -260 -160
2589 10 -255 -160
2590 10 -250 -160
2591 10 -245 -160
2592 10 -240 -160
2593 10 -235 -160
2594 10 -230 -160
2595 10 -225 -160
2596 10 -220 -160
2597 10 -215 -160
2598 10 -210 -160
2599 10 -205 -160
2600 10 -200 -160
2601 10 -195 -160
2602 10 -190 -160
2603 10 -185 -160
2604 10 -180 -160
2605 10 -175 -160
2606 10 -170 -160
2607 10 -165 -160
2608 10 -160 -160
2609 10 -155 -160
2610 10 -150 -160
2611 10 -145 -160
2612 10 -140 -160
2613 10 -135 -160
2614 10 -130 -160
2615 10 -125 -160
2616 10 -120 -160
2617 10 -115 -160
2618 10 -110 -160
2619 10 -105 -160
2620 10 -100 -160
2621 10 -95 -160
2622 10 -90 -160
2623 10 -85 -160
2624 10 -80 -160
2625 10 -75 -160
2626 10 -70 -160
2627 10 -65 -160
2628 10 -60 -160
2629 10 -55 -160
2630 10 -50 -160
2631 10 -45 -160
2632 10 -40 -160
2633 10 -35 -160
2634 10 -30 -160
2635 10 -25 -160
2636 10 -20 -160
2637 10 -15 -160
2638 10 -10 -160
2639 10 -5 -160
2640 15 -1200 -160
2641 15 -1195 -160
2642 15 -1190 -160
2643 15 -1185 -160
2644 15 -1180 -160
2645 15 -1175 -160
2646 15 -1170 -160
2647 15 -1165 -160
2648 15 -1160 -160
2649 15 -1155 -160
2650 15 -1150 -160
2651 15 -1145 -160
2652 15 -1140 -160
2653 15 -1135 -160
2654 15 -1130 -160
2655 15 -1125 -160
2656 15 -1120 -160
2657 15 -1115 -160
2658 15 -1110 -160
2659 15 -1105 -160
2660 15 -1100 -160
2661 15 -1095 -160
2662 15 -1090 -160
2663 15 -1085 -160
2664 15 -1080 -160
2665 15 -1075 -160
2666 15 -1070 -160
2667 15 -1065 -160
2668 15 -1060 -160
2669 15 -1055 -160
2670 15 -1050 -160
2671 15 -1045 -160
2672 15 -1040 -160
2673 15 -1035 -160
2674 15 -1030 -160
2675 15 -1025 -160
2676 15 -1020 -160
2677 15 -1015 -160
2678 15 -1010 -160
2679 15 -1005 -160
2680 15 -1000 -160
2681 15 -995 -160
2682 15 -990 -160
2683 15 -985 -160
2684 15 -980 -160
2685 15 -975 -160
2686 15 -970 -160
2687 15 -965 -160
2688 15 -960 -160
2689 15 -955 -160
2690 15 -950 -160
2691 15 -945 -160
2692 15 -940 -160
2693 15 -935 -160
2694 15 -930 -160
2695 15 -925 -160
2696 15 -920 -160
2697 15 -915 -160
2698 15 -910 -160
2699 15 -905 -160
2700 15 -900 -160
2701 15 -895 -160
2702 15 -890 -160
2703 15 -885 -160
2704 15 -880 -160
2705 15 -875 -160
2706 15 -870 -160
2707 15 -865 -160
2708 15 -860 -160
2709 15 -855 -160
2710 15 -850 -160
2711 15 -845 -160
2712 15 -840 -160
2713 15 -835 -160
2714 15 -830 -160
2715 15 -825 -160
2716 15 -820 -160
2717 15 -815 -160
2718 15 -810 -160
2719 15 -805 -160
2720 15 -800 -160
2721 15 -795 -160
2722 15 -790 -160
2723 15 -785 -160
2724 15 -780 -160
2725 15 -775 -160
2726 15 -770 -160
2727 15 -765 -160
2728 15 -760 -160
2729 15 -755 -160
2730 15 -750 -160
2731 15 -745 -160
2732 15 -740 -160
2733 15 -735 -160
2734 15 -730 -160
2735 15 -725 -160
2736 15 -720 -160
2737 15 -715 -160
2738 15 -710 -160
2739 15 -705 -160
2740 15 -700 -160
2741 15 -695 -160
2742 15 -690 -160
2743 15 -685 -160
2744 15 -680 -160
2745 15 -675 -160
2746 15 -670 -160
2747 15 -665 -160
2748 15 -660 -160
2749 15 -655 -160
2750 15 -650 -160
2751 15 -645 -160
2752 15 -640 -160
2753 15 -635 -160
2754 15 -630 -160
2755 15 -625 -160
2756 15 -620 -160
2757 15 -615 -160
2758 15 -610 -160
2759 15 -605 -160
2760 15 -600 -160
2761 15 -595 -160
2762 15 -590 -160
2763 15 -585 -160
2764 15 -580 -160
2765 15 -575 -160
2766 15 -570 -160
2767 15 -565 -160
2768 15 -560 -160
2769 15 -555 -160
2770 15 -550 -160
2771 15 -545 -160
2772 15 -540 -160
2773 15 -535 -160
2774 15 -530 -160
2775 15 -525 -160
2776 15 -520 -160
2777 15 -515 -160
2778 15 -510 -160
2779 15 -505 -160
2780 15 -500 -160
2781 15 -495 -160
2782 15 -490 -160
2783 15 -485 -160
2784 15 -480 -160
2785 15 -475 -160
2786 15 -470 -160
2787 15 -465 -160
2788 15 -460 -160
2789 15 -455 -160
2790 15 -450 -160
2791 15 -445 -160
2792 15 -440 -160
2793 15 -435 -160
2794 15 -430 -160
2795 15 -425 -160
2796 15 -420 -160
2797 15 -415 -160
2798 15 -410 -160
2799 15 -405 -160
2800 15 -400 -160
2801 15 -395 -160
2802 15 -390 -160
2803 15 -385 -160
2804 15 -380 -160
2805 15 -375 -160
2806 15 -370 -160
2807 15 -365 -160
2808 15 -360 -160
2809 15 -355 -160
2810 15 -350 -160
2811 15 -345 -160
2812 15 -340 -160
2813 15 -335 -160
2814 15 -330 -160
2815 15 -325 -160
2816 15 -320 -160
2817 15 -315 -160
2818 15 -310 -160
2819 15 -305 -160
2820 15 -300 -160
2821 15 -295 -160
2822 15 -290 -160
2823 15 -285 -160
2824 15 -280 -160
2825 15 -275 -160
2826 15 -270 -160
2827 15 -265 -160
2828 15 -260 -160
2829 15 -255 -160
2830 15 -250 -160
2831 15 -245 -160
2832 15 -240 -160
2833 15 -235 -160
2834 15 -230 -160
2835 15 -225 -160
2836 15 -220 -160
2837 15 -215 -160
2838 15 -210 -160
2839 15 -205 -160
2840 15 -200 -160
2841 15 -195 -160
2842 15 -190 -160
2843 15 -185 -160
2844 15 -180 -160
2845 15 -175 -160
2846 15 -170 -160
2847 15 -165 -160
2848 15 -160 -160
2849 15 -155 -160
2850 15 -150 -160
2851 15 -145 -160
2852 15 -140 -160
2853 15 -135 -160
2854 15 -130 -160
2855 15 -125 -160
2856 15 -120 -160
2857 15 -115 -160
2858 15 -110 -160
2859 15 -105 -160
2860 15 -100 -160
2861 15 -95 -160
2862 15 -90 -160
2863 15 -85 -160
2864 15 -80 -160
2865 15 -75 -160
2866 15 -70 -160
2867 15 -65 -160
2868 15 -60 -160
2869 15 -55 -160
2870 15 -50 -160
2871 15 -45 -160
2872 15 -40 -160
2873 15 -35 -160
2874 15 -30 -160
2875 15 -25 -160
2876 15 -20 -160
2877 15 -15 -160
2878 15 -10 -160
2879 15 -5 -160
2880 20 -1200 -160
2881 20 -1195 -160
2882 20 -1190 -160
2883 20 -1185 -160
2884 20 -1180 -160
2885 20 -1175 -160
2886 20 -1170 -160
2887 20 -1165 -160
2888 20 -1160 -160
2889 20 -1155 -160
2890 20 -1150 -160
2891 20 -1145 -160
2892 20 -1140 -160
2893 20 -1135 -160
2894 20 -1130 -160
2895 20 -1125 -160
2896 20 -1120 -160
2897 20 -1115 -160
2898 20 -1110 -160
2899 20 -1105 -160
2900 20 -1100 -160
2901 20 -1095 -160
2902 20 -1090 -160
2903 20 -1085 -160
2904 20 -1080 -160
2905 20 -1075 -160
2906 20 -1070 -160
2907 20 -1065 -160
2908 20 -1060 -160
2909 20 -1055 -160
2910 20 -1050 -160
2911 20 -1045 -160
2912 20 -1040 -160
2913 20 -1035 -160
2914 20 -1030 -160
2915 20 -1025 -160
2916 20 -1020 -160
2917 20 -1015 -160
2918 20 -1010 -160
2919 20 -1005 -160
2920 20 -1000 -160
2921 20 -995 -160
2922 20 -990 -160
2923 20 -985 -160
2924 20 -980 -160
2925 20 -975 -160
2926 20 -970 -160
2927 20 -965 -160
2928 20 -960 -160
2929 20 -955 -160
2930 20 -950 -160
2931 20 -945 -160
2932 20 -940 -160
2933 20 -935 -160
2934 20 -930 -160
2935 20 -925 -160
2936 20 -920 -160
2937 20 -915 -160
2938 20 -910 -160
2939 20 -905 -160
2940 20 -900 -160
2941 20 -895 -160
2942 20 -890 -160
2943 20 -885 -160
2944 20 -880 -160
2945 20 -875 -160
2946 20 -870 -160
2947 20 -865 -160
2948 20 -860 -160
2949 20 -855 -160
2950 20 -850 -160
2951 20 -845 -160
2952 20 -840 -160
2953 20 -835 -160
2954 20 -830 -160
2955 20 -825 -160
2956 20 -820 -160
2957 20 -815 -160
2958 20 -810 -160
2959 20 -805 -160
2960 20 -800 -160
2961 20 -795 -160
2962 20 -790 -160
2963 20 -785 -160
2964 20 -780 -160
2965 20 -775 -160
2966 20 -770 -160
2967 20 -765 -160
2968 20 -760 -160
2969 20 -755 -160
2970 20 -750 -160
2971 20 -745 -160
2972 20 -740 -160
2973 20 -735 -160
2974 20 -730 -160
2975 20 -725 -160
2976 20 -720 -160
2977 20 -715 -160
2978 20 -710 -160
2979 20 -705 -160
2980 20 -700 -160
2981 20 -695 -160
2982 20 -690 -160
2983 20 -685 -160
2984 20 -680 -160
2985 20 -675 -160
2986 20 -670 -160
2987 20 -665 -160
2988 20 -660 -160
2989 20 -655 -160
2990 20 -650 -160
2991 20 -645 -160
2992 20 -640 -160
2993 20 -635 -160
2994 20 -630 -160
2995 20 -625 -160
2996 20 -620 -160
2997 20 -615 -160
2998 20 -610 -160
2999 20 -605 -160
3000 20 -600 -160
3001 20 -595 -160
3002 20 -590 -160
3003 20 -585 -160
3004 20 -580 -160
3005 20 -575 -160
3006 20 -570 -160
3007 20 -565 -160
3008 20 -560 -160
3009 20 -555 -160
3010 20 -550 -160
3011 20 -545 -160
3012 20 -540 -160
3013 20 -535 -160
3014 20 -530 -160
3015 20 -525 -160
3016 20 -520 -160
3017 20 -515 -160
3018 20 -510 -160
3019 20 -505 -160
3020 20 -500 -160
3021 20 -495 -160
3022 20 -490 -160
3023 20 -485 -160
3024 20 -480 -160
3025 20 -475 -160
3026 20 -470 -160
3027 20 -465 -160
3028 20 -460 -160
3029 20 -455 -160
3030 20 -450 -160
3031 20 -445 -160
3032 20 -440 -160
3033 20 -435 -160
3034 20 -430 -160
3035 20 -425 -160
3036 20 -420 -160
3037 20 -415 -160
3038 20 -410 -160
3039 20 -405 -160
3040 20 -400 -160
3041 20 -395 -160
3042 20 -390 -160
3043 20 -385 -160
3044 20 -380 -160
3045 20 -375 -160
3046 20 -370 -160
3047 20 -365 -160
3048 20 -360 -160
3049 20 -355 -160
3050 20 -350 -160
3051 20 -345 -160
3052 20 -340 -160
3053 20 -335 -160
3054 20 -330 -160
3055 20 -325 -160
3056 20 -320 -160
3057 20 -315 -160
3058 20 -310 -160
3059 20 -305 -160
3060 20 -300 -160
3061 20 -295 -160
3062 20 -290 -160
3063 20 -285 -160
3064 20 -280 -160
3065 20 -275 -160
3066 20 -270 -160
3067 20 -265 -160
3068 20 -260 -160
3069 20 -255 -160
3070 20 -250 -160
3071 20 -245 -160
3072 20 -240 -160
3073 20 -235 -160
3074 20 -230 -160
3075 20 -225 -160
3076 20 -220 -160
3077 20 -215 -160
3078 20 -210 -160
3079 20 -205 -160
3080 20 -200 -160
3081 20 -195 -160
3082 20 -190 -160
3083 20 -185 -160
3084 20 -180 -160
3085 20 -175 -160
3086 20 -170 -160
3087 20 -165 -160
3088 20 -160 -160
3089 20 -155 -160
3090 20 -150 -160
3091 20 -145 -160
3092 20 -140 -160
3093 20 -135 -160
3094 20 -130 -160
3095 20 -125 -160
3096 20 -120 -160
3097 20 -115 -160
3098 20 -110 -160
3099 20 -105 -160
3100 20 -100 -160
3101 20 -95 -160
3102 20 -90 -160
3103 20 -85 -160
3104 20 -80 -160
3105 20 -75 -160
3106 20 -70 -160
3107 20 -65 -160
3108 20 -60 -160
3109 20 -55 -160
3110 20 -50 -160
3111 20 -45 -160
3112 20 -40 -160
3113 20 -35 -160
3114 20 -30 -160
3115 20 -25 -160
3116 20 -20 -160
3117 20 -15 -160
3118 20 -10 -160
3119 20 -5 -160
3120 25 -1200 -160
3121 25 -1195 -160
3122 25 -1190 -160
3123 25 -1185 -160
3124 25 -1180 -160
3125 25 -1175 -160
3126 25 -1170 -160
3127 25 -1165 -160
3128 25 -1160 -160
3129 25 -1155 -160
3130 25 -1150 -160
3131 25 -1145 -160
3132 25 -1140 -160
3133 25 -1135 -160
3134 25 -1130 -160
3135 25 -1125 -160
3136 25 -1120 -160
3137 25 -1115 -160
3138 25 -1110 -160
3139 25 -1105 -160
3140 25 -1100 -160
3141 25 -1095 -160
3142 25 -1090 -160
3143 25 -1085 -160
3144 25 -1080 -160
3145 25 -1075 -160
3146 25 -1070 -160
3147 25 -1065 -160
3148 25 -1060 -160
3149 25 -1055 -160
3150 25 -1050 -160
3151 25 -1045 -160
3152 25 -1040 -160
3153 25 -1035 -160
3154 25 -1030 -160
3155 25 -1025 -160
3156 25 -1020 -160
3157 25 -1015 -160
3158 25 -1010 -160
3159 25 -1005 -160
3160 25 -1000 -160
3161 25 -995 -160
3162 25 -990 -160
3163 25 -985 -160
3164 25 -980 -160
3165 25 -975 -160
3166 25 -970 -160
3167 25 -965 -160
3168 25 -960 -160
3169 25 -955 -160
3170 25 -950 -160
3171 25 -945 -160
3172 25 -940 -160
3173 25 -935 -160
3174 25 -930 -160
3175 25 -925 -160
3176 25 -920 -160
3177 25 -915 -160
3178 25 -910 -160
3179 25 -905 -160
3180 25 -900 -160
3181 25 -895 -160
3182 25 -890 -160
3183 25 -885 -160
3184 25 -880 -160
3185 25 -875 -160
3186 25 -870 -160
3187 25 -865 -160
3188 25 -860 -160
3189 25 -855 -160
3190 25 -850 -160
3191 25 -845 -160
3192 25 -840 -160
3193 25 -835 -160
3194 25 -830 -160
3195 25 -825 -160
3196 25 -820 -160
3197 25 -815 -160
3198 25 -810 -160
3199 25 -805 -160
3200 25 -800 -160
3201 25 -795 -160
3202 25 -790 -160
3203 25 -785 -160
3204 25 -780 -160
3205 25 -775 -160
3206 25 -770 -160
3207 25 -765 -160
3208 25 -760 -160
3209 25 -755 -160
3210 25 -750 -160
3211 25 -745 -160
3212 25 -740 -160
3213 25 -735 -160
3214 25 -730 -160
3215 25 -725 -160
3216 25 -720 -160
3217 25 -715 -160
3218 25 -710 -160
3219 25 -705 -160
3220 25 -700 -160
3221 25 -695 -160
3222 25 -690 -160
3223 25 -685 -160
3224 25 -680 -160
3225 25 -675 -160
3226 25 -670 -160
3227 25 -665 -160
3228 25 -660 -160
3229 25 -655 -160
3230 25 -650 -160
3231 25 -645 -160
3232 25 -640 -160
3233 25 -635 -160
3234 25 -630 -160
3235 25 -625 -160
3236 25 -620 -160
3237 25 -615 -160
3238 25 -610 -160
3239 25 -605 -160
3240 25 -600 -160
3241 25 -595 -160
3242 25 -590 -160
3243 25 -585 -160
3244 25 -580 -160
3245 25 -575 -160
3246 25 -570 -160
3247 25 -565 -160
3248 25 -560 -160
3249 25 -555 -160
3250 25 -550 -160
3251 25 -545 -160
3252 25 -540 -160
3253 25 -535 -160
3254 25 -530 -160
3255 25 -525 -160
3256 25 -520 -160
3257 25 -515 -160
3258 25 -510 -160
3259 25 -505 -160
3260 25 -500 -160
3261 25 -495 -160
3262 25 -490 -160
3263 25 -485 -160
3264 25 -480 -160
3265 25 -475 -160
3266 25 -470 -160
3267 25 -465 -160
3268 25 -460 -160
3269 25 -455 -160
3270 25 -450 -160
3271 25 -445 -160
3272 25 -440 -160
3273 25 -435 -160
3274 25 -430 -160
3275 25 -425 -160
3276 25 -420 -160
3277 25 -415 -160
3278 25 -410 -160
3279 25 -405 -160
3280 25 -400 -160
3281 25 -395 -160
3282 25 -390 -160
3283 25 -385 -160
3284 25 -380 -160
3285 25 -375 -160
3286 25 -370 -160
3287 25 -365 -160
3288 25 -360 -160
3289 25 -355 -160
3290 25 -350 -160
3291 25 -345 -160
3292 25 -340 -160
3293 25 -335 -160
3294 25 -330 -160
3295 25 -325 -160
3296 25 -320 -160
3297 25 -315 -160
3298 25 -310 -160
3299 25 -305 -160
3300 25 -300 -160
3301 25 -295 -160
3302 25 -290 -160
3303 25 -285 -160
3304 25 -280 -160
3305 25 -275 -160
3306 25 -270 -160
3307 25 -265 -160
3308 25 -260 -160
3309 25 -255 -160
3310 25 -250 -160
3311 25 -245 -160
3312 25 -240 -160
3313 25 -235 -160
3314 25 -230 -160
3315 25 -225 -160
3316 25 -220 -160
3317 25 -215 -160
3318 25 -210 -160
3319 25 -205 -160
3320 25 -200 -160
3321 25 -195 -160
3322 25 -190 -160
3323 25 -185 -160
3324 25 -180 -160
3325 25 -175 -160
3326 25 -170 -160
3327 25 -165 -160
3328 25 -160 -160
3329 25 -155 -160
3330 25 -150 -160
3331 25 -145 -160
3332 25 -140 -160
3333 25 -135 -160
3334 25 -130 -160
3335 25 -125 -160
3336 25 -120 -160
3337 25 -115 -160
3338 25 -110 -160
3339 25 -105 -160
3340 25 -100 -160
3341 25 -95 -160
3342 25 -90 -160
3343 25 -85 -160
3344 25 -80 -160
3345 25 -75 -160
3346 25 -70 -160
3347 25 -65 -160
3348 25 -60 -160
3349 25 -55 -160
3350 25 -50 -160
3351 25 -45 -160
3352 25 -40 -160
3353 25 -35 -160
3354 25 -30 -160
3355 25 -25 -160
3356 25 -20 -160
3357 25 -15 -160
3358 25 -10 -160
3359 25 -5 -160
3360 30 -1200 -160
3361 30 -1195 -160
3362 30 -1190 -160
3363 30 -1185 -160
3364 30 -1180 -160
3365 30 -1175 -160
3366 30 -1170 -160
3367 30 -1165 -160
3368 30 -1160 -160
3369 30 -1155 -160
3370 30 -1150 -160
3371 30 -1145 -160
3372 30 -1140 -160
3373 30 -1135 -160
3374 30 -1130 -160
3375 30 -1125 -160
3376 30 -1120 -160
3377 30 -1115 -160
3378 30 -1110 -160
3379 30 -1105 -160
3380 30 -1100 -160
3381 30 -1095 -160
3382 30 -1090 -160
3383 30 -1085 -160
3384 30 -1080 -160
3385 30 -1075 -160
3386 30 -1070 -160
3387 30 -1065 -160
3388 30 -1060 -160
3389 30 -1055 -160
3390 30 -1050 -160
3391 30 -1045 -160
3392 30 -1040 -160
3393 30 -1035 -160
3394 30 -1030 -160
3395 30 -1025 -160
3396 30 -1020 -160
3397 30 -1015 -160
3398 30 -1010 -160
3399 30 -1005 -160
3400 30 -1000 -160
3401 30 -995 -160
3402 30 -990 -160
3403 30 -985 -160
3404 30 -980 -160
3405 30 -975 -160
3406 30 -970 -160
3407 30 -965 -160
3408 30 -960 -160
3409 30 -955 -160
3410 30 -950 -160
3411 30 -945 -160
3412 30 -940 -160
3413 30 -935 -160
3414 30 -930 -160
3415 30 -925 -160
3416 30 -920 -160
3417 30 -915 -160
3418 30 -910 -160
3419 30 -905 -160
3420 30 -900 -160
3421 30 -895 -160
3422 30 -890 -160
3423 30 -885 -160
3424 30 -880 -160
3425 30 -875 -160
3426 30 -870 -160
3427 30 -865 -160
3428 30 -860 -160
3429 30 -855 -160
3430 30 -850 -160
3431 30 -845 -160
3432 30 -840 -160
3433 30 -835 -160
3434 30 -830 -160
3435 30 -825 -160
3436 30 -820 -160
3437 30 -815 -160
3438 30 -810 -160
3439 30 -805 -160
3440 30 -800 -160
3441 30 -795 -160
3442 30 -790 -160
3443 30 -785 -160
3444 30 -780 -160
3445 30 -775 -160
3446 30 -770 -160
3447 30 -765 -160
3448 30 -760 -160
3449 30 -755 -160
3450 30 -750 -160
3451 30 -745 -160
3452 30 -740 -160
3453 30 -735 -160
3454 30 -730 -160
3455 30 -725 -160
3456 30 -720 -160
3457 30 -715 -160
3458 30 -710 -160
3459 30 -705 -160
3460 30 -700 -160
3461 30 -695 -160
3462 30 -690 -160
3463 30 -685 -160
3464 30 -680 -160
3465 30 -675 -160
3466 30 -670 -160
3467 30 -665 -160
3468 30 -660 -160
3469 30 -655 -160
3470 30 -650 -160
3471 30 -645 -160
3472 30 -640 -160
3473 30 -635 -160
3474 30 -630 -160
3475 30 -625 -160
3476 30 -620 -160
3477 30 -615 -160
3478 30 -610 -160
3479 30 -605 -160
3480 30 -600 -160
3481 30 -595 -160
3482 30 -590 -160
3483 30 -585 -160
3484 30 -580 -160
3485 30 -575 -160
3486 30 -570 -160
3487 30 -565 -160
3488 30 -560 -160
3489 30 -555 -160
3490 30 -550 -160
3491 30 -545 -160
3492 30 -540 -160
3493 30 -535 -160
3494 30 -530 -160
3495 30 -525 -160
3496 30 -520 -160
3497 30 -515 -160
3498 30 -510 -160
3499 30 -505 -160
3500 30 -500 -160
3501 30 -495 -160
3502 30 -490 -160
3503 30 -485 -160
3504 30 -480 -160
3505 30 -475 -160
3506 30 -470 -160
3507 30 -465 -160
3508 30 -460 -160
3509 30 -455 -160
3510 30 -450 -160
3511 30 -445 -160
3512 30 -440 -160
3513 30 -435 -160
3514 30 -430 -160
3515 30 -425 -160
3516 30 -420 -160
3517 30 -415 -160
3518 30 -410 -160
3519 30 -405 -160
3520 30 -400 -160
3521 30 -395 -160
3522 30 -390 -160
3523 30 -385 -160
3524 30 -380 -160
3525 30 -375 -160
3526 30 -370 -160
3527 30 -365 -160
3528 30 -360 -160
3529 30 -355 -160
3530 30 -350 -160
3531 30 -345 -160
3532 30 -340 -160
3533 30 -335 -160
3534 30 -330 -160
3535 30 -325 -160
3536 30 -320 -160
3537 30 -315 -160
3538 30 -310 -160
3539 30 -305 -160
3540 30 -300 -160
3541 30 -295 -160
3542 30 -290 -160
3543 30 -285 -160
3544 30 -280 -160
3545 30 -275 -160
3546 30 -270 -160
3547 30 -265 -160
3548 30 -260 -160
3549 30 -255 -160
3550 30 -250 -160
3551 30 -245 -160
3552 30 -240 -160
3553 30 -235 -160
3554 30 -230 -160
3555 30 -225 -160
3556 30 -220 -160
3557 30 -215 -160
3558 30 -210 -160
3559 30 -205 -160
3560 30 -200 -160
3561 30 -195 -160
3562 30 -190 -160
3563 30 -185 -160
3564 30 -180 -160
3565 30 -175 -160
3566 30 -170 -160
3567 30 -165 -160
3568 30 -160 -160
3569 30 -155 -160
3570 30 -150 -160
3571 30 -145 -160
3572 30 -140 -160
3573 30 -135 -160
3574 30 -130 -160
3575 30 -125 -160
3576 30 -120 -160
3577 30 -115 -160
3578 30 -110 -160
3579 30 -105 -160
3580 30 -100 -160
3581 30 -95 -160
3582 30 -90 -160
3583 30 -85 -160
3584 30 -80 -160
3585 30 -75 -160
3586 30 -70 -160
3587 30 -65 -160
3588 30 -60 -160
3589 30 -55 -160
3590 30 -50 -160
3591 30 -45 -160
3592 30 -40 -160
3593 30 -35 -160
3594 30 -30 -160
3595 30 -25 -160
3596 30 -20 -160
3597 30 -15 -160
3598 30 -10 -160
3599 30 -5 -160
3600 35 -1200 -160
3601 35 -1195 -160
3602 35 -1190 -160
3603 35 -1185 -160
3604 35 -1180 -160
3605 35 -1175 -160
3606 35 -1170 -160
3607 35 -1165 -160
3608 35 -1160 -160
3609 35 -1155 -160
3610 35 -1150 -160
3611 35 -1145 -160
3612 35 -1140 -160
3613 35 -1135 -160
3614 35 -1130 -160
3615 35 -1125 -160
3616 35 -1120 -160
3617 35 -1115 -160
3618 35 -1110 -160
3619 35 -1105 -160
3620 35 -1100 -160
3621 35 -1095 -160
3622 35 -1090 -160
3623 35 -1085 -160
3624 35 -1080 -160
3625 35 -1075 -160
3626 35 -1070 -160
3627 35 -1065 -160
3628 35 -1060 -160
3629 35 -1055 -160
3630 35 -1050 -160
3631 35 -1045 -160
3632 35 -1040 -160
3633 35 -1035 -160
3634 35 -1030 -160
3635 35 -1025 -160
3636 35 -1020 -160
3637 35 -1015 -160
3638 35 -1010 -160
3639 35 -1005 -160
3640 35 -1000 -160
3641 35 -995 -160
3642 35 -990 -160
3643 35 -985 -160
3644 35 -980 -160
3645 35 -975 -160
3646 35 -970 -160
3647 35 -965 -160
3648 35 -960 -160
3649 35 -955 -160
3650 35 -950 -160
3651 35 -945 -160
3652 35 -940 -160
3653 35 -935 -160
3654 35 -930 -160
3655 35 -925 -160
3656 35 -920 -160
3657 35 -915 -160
3658 35 -910 -160
3659 35 -905 -160
3660 35 -900 -160
3661 35 -895 -160
3662 35 -890 -160
3663 35 -885 -160
3664 35 -880 -160
